start_x,start_y,start_theta,start_phi,start_v,target_x,target_y,target_theta,target_phi,target_v,T_exact,T_poly,max_poly_error,final_poly_x,final_poly_y,final_poly_theta,final_poly_phi,final_poly_v
0.0,0.0,0.0,0.0,7.780315326380945,10.0,-3.4594947083980765,-2.012148651760744,0.0,8.963518278934181,2.965307080098826,3.084677141636193,1.0414104608180956,10.0,-3.4594947083980765,-2.012148651760744,0.0,8.963518278934181
0.0,0.0,0.0,0.0,7.132187470259876,10.0,-8.85923951627885,1.9770597519277793,0.0,4.851494138075059,3.952865979915551,4.02934911001955,0.37525286983631734,10.0,-8.85923951627885,1.9770597519277793,0.0,4.851494138075059
0.0,0.0,0.0,0.0,6.076547470844415,10.0,-7.240400770939672,-0.020196881398267585,0.0,5.756735331931271,2.156685585353123,2.1906677562027332,0.3122655524792173,10.0,-7.240400770939672,-0.020196881398267585,0.0,5.756735331931271
0.0,0.0,0.0,0.0,2.296045997236107,10.0,-0.707929809347581,0.7148667667450948,0.0,7.916702814145921,2.082780040751372,2.122449223115782,0.3125755696750849,10.0,-0.707929809347581,0.7148667667450948,0.0,7.916702814145921
0.0,0.0,0.0,0.0,2.2744066180553646,10.0,-7.167397856478277,-1.8428932372138696,0.0,7.7165099552030885,2.696111550836689,2.7363749339354255,0.4407608374505881,10.0,-7.167397856478277,-1.8428932372138696,0.0,7.7165099552030885
0.0,0.0,0.0,0.0,4.8894118399145325,10.0,-5.139394790827316,-2.258226417423158,0.0,5.4789387540610015,2.8747372738375736,2.91348888402127,0.21092154304214658,10.0,-5.139394790827316,-2.258226417423158,0.0,5.4789387540610015
0.0,0.0,0.0,0.0,9.651374345893387,10.0,9.89203320176209,-0.29288128336848107,0.0,1.6538047643192,3.8195683947580035,3.9927043860930986,0.9423531573605951,10.0,9.89203320176209,-0.29288128336848107,0.0,1.6538047643192
0.0,0.0,0.0,0.0,3.761787565973902,10.0,-7.668280889280082,-0.1913364533417612,0.0,7.465493466697395,1.9638828733775229,1.9772008101651328,0.10310236799653695,10.0,-7.668280889280082,-0.1913364533417612,0.0,7.465493466697395
0.0,0.0,0.0,0.0,5.4367480695996235,10.0,5.3643332774967085,-1.441103199547062,0.0,4.761691653529418,3.2327156390571576,3.294298219632896,0.31636644953999904,10.0,5.3643332774967085,-1.441103199547062,-1.0904156904760264e-17,4.761691653529418
0.0,0.0,0.0,0.0,9.89868560781736,10.0,-6.931027156853062,-2.5679628976677322,0.0,4.350300044993068,2.871876062994565,2.9141939199582074,0.2530559007739847,10.0,-6.931027156853062,-2.5679628976677322,0.0,4.350300044993068
0.0,0.0,0.0,0.0,2.1656564414816613,10.0,7.24402547406325,-2.4981412703549486,0.0,3.8915154947097728,4.3185841101586355,4.370357739949694,0.27554459618202776,10.0,7.24402547406325,-2.4981412703549486,0.0,3.8915154947097728
0.0,0.0,0.0,0.0,8.084232625884596,10.0,5.938321288959429,2.026052870788967,0.0,3.5195040868501826,2.5317463687709307,2.5760949284560777,0.24265269540196122,10.0,5.938321288959429,2.026052870788967,0.0,3.5195040868501826
0.0,0.0,0.0,0.0,3.4425544724836863,10.0,2.6417609146922345,-1.3740682351426112,0.0,3.4153925204901614,2.9552175385262593,3.0082643226828165,0.25577943431251315,10.0,2.6417609146922345,-1.3740682351426112,0.0,3.4153925204901614
0.0,0.0,0.0,0.0,2.1967732526049244,10.0,-6.9667487112094335,-2.2967667438876793,0.0,1.8819704637607404,3.3753717080952925,3.4466542989487174,0.2682506799367251,10.0,-6.9667487112094335,-2.2967667438876793,0.0,1.8819704637607404
0.0,0.0,0.0,0.0,2.853628567843675,10.0,-8.99036462437741,0.08878078470609951,0.0,0.9173098970969329,3.0339146553600282,3.0642815709445825,0.1457598831790053,10.0,-8.99036462437741,0.08878078470609951,0.0,0.9173098970969329
0.0,0.0,0.0,0.0,7.895848614776178,10.0,1.1727307157029614,0.05853861892581147,0.0,1.1744120486614285,1.831767937738601,1.8809005305713076,0.1424148003337212,10.0,1.1727307157029614,0.05853861892581147,0.0,1.1744120486614285
0.0,0.0,0.0,0.0,2.126785102876123,10.0,4.113465333233915,-1.8487515236135612,0.0,0.5310083879459548,3.8724690735483125,3.9119119279719623,0.31623339674274364,10.0,4.113465333233915,-1.8487515236135612,0.0,0.5310083879459548
0.0,0.0,0.0,0.0,8.995212291478543,10.0,6.291400756215651,0.9546497203064561,0.0,7.938063157163615,1.3127072051412716,1.320404243785224,0.08492847769379537,10.0,6.291400756215651,0.9546497203064561,0.0,7.938063157163615
0.0,0.0,0.0,0.0,6.110125750711046,10.0,6.876295124002986,-1.1319596431358359,0.0,7.595317759470141,3.387447029782013,3.4909249104745417,0.7745955036338281,10.0,6.876295124002986,-1.1319596431358359,0.0,7.595317759470141
0.0,0.0,0.0,0.0,1.47465742169973,10.0,-5.127073317458624,-0.15244972638137844,0.0,0.4352517930390354,2.74371638556002,2.786117810932782,0.18629827372582372,10.0,-5.127073317458624,-0.15244972638137844,0.0,0.4352517930390354
0.0,0.0,0.0,0.0,3.386336626268418,10.0,5.508019377965175,-1.2628791003698978,0.0,1.5084804701585297,3.3714458393351476,3.4213615218426656,0.1626741722307574,10.0,5.508019377965175,-1.2628791003698978,0.0,1.5084804701585297
0.0,0.0,0.0,0.0,4.539447734994598,10.0,-7.840226238541572,1.1780102601965572,0.0,7.788946085648134,3.515628389475815,3.61979336653265,0.7988703667964666,10.0,-7.840226238541572,1.1780102601965572,0.0,7.788946085648134
0.0,0.0,0.0,0.0,2.8953686734432074,10.0,8.18258074508655,-1.5423114195556469,0.0,6.537694719179184,3.799685798539025,3.8598988717041776,0.3899042134400801,10.0,8.18258074508655,-1.5423114195556469,0.0,6.537694719179184
0.0,0.0,0.0,0.0,4.002446598929017,10.0,-8.247126513079643,2.7338330597899336,0.0,7.256265815335498,4.383790313100803,4.472610938514707,0.6387189031345869,10.0,-8.247126513079643,2.7338330597899336,0.0,7.256265815335498
0.0,0.0,0.0,0.0,7.515772539131699,10.0,6.312780056694962,2.305013421491954,0.0,5.367112113080071,2.7187608708521034,2.7557588080418096,0.22387857237743605,10.0,6.312780056694962,2.305013421491954,0.0,5.367112113080071
